name,phones
MSP-IMPROV-S11S-F06-T-FM01,aɪ t iː ɪ z ɹ eɪ n ɪ ŋ aʊ t s aɪ d 
MSP-IMPROV-S11S-M01-R-MM01,ɪ t s ɹ eɪ n ɪ ŋ aʊ t s aɪ d 
MSP-IMPROV-S11S-M02-P-FM01,w iː l b iː s w ɪ m ɪ ŋ h oʊ m t uː d eɪ aɪ w ʌ z ɡ oʊ ɪ ŋ t uː dʒ ɔɪ n ɪ n ð ə s ɛ ɹ ᵻ m ə n i aɪ f iː l v ɛ ɹ i l aɪ k ɪ ɹ ᵻ s p ɑː n s ᵻ b əl dʒ eɪ ɛ s aɪ l aɪ k m ɪ s ɪ ŋ ɛ v ɹ ɪ θ ɪ ŋ n ɑː t ɡ oʊ ɪ ŋ t uː p iː p əl z ɡ ɹ æ dʒ uː eɪ ʃ ə n z 
MSP-IMPROV-S11S-M02-P-MF01,t iː ð ɚ ɹ ɛ n i ɑː ð 
MSP-IMPROV-S11S-M02-R-MM01,aɪ t iː ɪ z ɹ eɪ n ɪ ŋ aʊ t s aɪ d 
MSP-IMPROV-S11S-M02-S-FM01,iː aɪ θ ɪ ŋ k l ɪ ŋ t uː s t eɪ ɐ ɛ l l ɪ ɾ əl l ɔ ŋ ɡ ɚ 
MSP-IMPROV-S11S-M02-S-MF01,oʊ k eɪ dʒ ʌ s t eɪ k æ z l ɔ ŋ æ z j uː w ɔ n t b ʌ t t uː s eɪ n oʊ 
MSP-IMPROV-S11S-M02-S-MF02,s oʊ t eɪ k ɐ n ʌ m b ɹ ɛ l ə 
MSP-IMPROV-S11S-M02-T-MF01,aɪ t iː ɪ z ɹ eɪ n ɪ ŋ aʊ t s aɪ d 
MSP-IMPROV-S11S-M03-R-MM01,aɪ t iː ɪ z ɹ eɪ n ɪ ŋ aʊ t s aɪ d 
MSP-IMPROV-S11S-M04-P-MF01,aɪ t iː ɪ z æ ɹ ə n 
MSP-IMPROV-S11S-M04-S-FM01,aɪ n oʊ ð ə f j uː n ɚ ɹ əl ɪ z ɔː l m oʊ s t oʊ v ɚ b ʌ t aɪ w ɔ n t t uː s t eɪ dʒ ʌ s t ɐ l ɪ ɾ əl l ɔ ŋ ɡ ɚ t uː p eɪ m aɪ ɹ ᵻ s p ɛ k t s 
MSP-IMPROV-S11S-M04-S-MF01,ð æ t s ɔː l ɹ aɪ t b ʌ t aɪ w ɔ n t t uː w ɔːɹ n j uː 
MSP-IMPROV-S11S-M04-T-MF01,aɪ t iː ɪ z ɹ eɪ n ɪ ŋ aʊ t s aɪ d 
MSP-IMPROV-S11S-M05-P-FM01,ʃ iː h æ d n ɑː t ɡ ɪ v ɛ n i 
MSP-IMPROV-S11S-M05-P-FM02,oʊ ð ə d ɑː ɡ s p ɪ l z ɐ v ɛ ɹ i d æ m tʃ uː ə s æ s ɪ d ɔ n h ɪ m aɪ n aʊ w ʌ z s ɛ ɾ ɪ ŋ ɐ w ɔːɹ 
MSP-IMPROV-S11S-M05-S-FM01,aɪ ɐ m t uː ð ə ɹ æ t k ɔː t ɪ t s aɪ b ɔː l æ n d 
MSP-IMPROV-S11S-M05-S-FM02,w aɪ aɪ ɐ m t uː dʒ ʌ s t k ɑː ɹ æ k s ɪ d ə n t s h æ p ə n s ʌ m t aɪ m z aɪ ɡ ɛ s 
MSP-IMPROV-S11S-M05-S-FM03,h iː f j uː m ɪ n ɪ t s d eɪ æ l ɪ ɾ əl m oːɹ 
MSP-IMPROV-S11S-M05-S-FM04,ð ə 
MSP-IMPROV-S11S-M05-S-MF01,k æ m b l i w ʌ z ɡ ɔ n 
MSP-IMPROV-S11S-M05-S-MF02,ɛ s ɡ ɛ t ɡ oʊ ɪ ŋ 
MSP-IMPROV-S11S-M05-S-MF03,ɔː l ɹ aɪ t b ʌ t 
MSP-IMPROV-S11S-M05-S-MF04,s oʊ m eɪ k ʃ iː k ɑː m z æ n d 
MSP-IMPROV-S11S-M05-T-MF01,aɪ t iː ɪ z ɹ eɪ n ɪ ŋ aʊ t s aɪ d 
MSP-IMPROV-S11S-M06-S-FM01,aɪ 
MSP-IMPROV-S11S-M06-S-FM02,ɪ z ɡ ʊ d ɡ aɪ ɪ z ɹ iə l i ɡ ʊ d ɡ aɪ 
MSP-IMPROV-S11S-M06-S-FM03,
MSP-IMPROV-S11S-M06-S-FM04,aɪ oʊ eɪ tʃ d iː eɪ n ɑː t j ɛ t aɪ aɪ dʒ ʌ s t d oʊ n t f iː l l aɪ k aɪ k ɪ n j ɛ t 
MSP-IMPROV-S11S-M06-S-FM05,oʊ k eɪ n oːɹ d 
MSP-IMPROV-S11S-M06-S-MF01,aɪ m s ɑː ɹ i aɪ n oʊ j ʊɹ k æ t s w ɜː ɹ iə l i k l oʊ s 
MSP-IMPROV-S11S-M06-S-MF02,ɛ v aɪ d ə n 
MSP-IMPROV-S11S-M06-S-MF03,j ʊɹ ɹ ɛ d i t uː ɡ oʊ 
MSP-IMPROV-S11S-M06-S-MF04,aɪ m s ɑː ɹ i 
MSP-IMPROV-S11S-M06-T-MF01,aɪ t iː ɪ z ɹ eɪ n ɪ ŋ aʊ t s aɪ d 
MSP-IMPROV-S12A-F02-P-FM01,æ n d h ɛ t w iː l s w ɪ tʃ b æ k æ f t ɚ 
MSP-IMPROV-S12A-F02-P-FM02,æ k s ʌ n s k uː l 
MSP-IMPROV-S12A-F02-P-FM03,f ɛ l i aʊ t j ʊɹ d ɑː ɡ b ɪ t m iː j uː l aɪ k 
MSP-IMPROV-S12A-F02-R-FF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-F02-S-FM01,aʊ t j ʊɹ d ɑː ɡ b ɪ t m iː 
MSP-IMPROV-S12A-F02-S-MF01,ɑːɹ j uː ʃ ʊɹ h iː z p ɹ ɑː b ə b l i ɐ l ɪ ɾ əl ʌ ŋ k ʌ m f t ə b əl w ɪ ð j uː 
MSP-IMPROV-S12A-F02-T-FM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-F03-R-FF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-F04-S-FM01,j ʊɹ d ɑː ɡ b ɪ t m iː 
MSP-IMPROV-S12A-F04-S-MF01,l ʊ k aɪ m ɹ iə l i s ɑː ɹ i ɐ b aʊ t ð æ t k eɪ s t iː p ʌ p i h iː z k aɪ n d æ n d n uː h iː z ɡ ɛ ɾ ɪ ŋ j uː z d t uː aɪ t iː aɪ h oʊ p j uː d oʊ n t m aɪ n d 
MSP-IMPROV-S12A-F04-T-FM01,j ʊɹ t ɑː l ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-F05-R-FF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-F05-S-FM01,aɪ m b l iː d ɪ ŋ f ɹ ʌ m j ʊɹ d ʌ m d ɑː ɡ 
MSP-IMPROV-S12A-F05-S-MF01,oʊ w ɛ l s k ɹ ʌ f i d ɪ d n t m iː n aɪ t iː ʃ iː dʒ ʌ s t ð æ t s h aʊ ʃ iː s ɛ z ʃ iː l aɪ k s j uː 
MSP-IMPROV-S12A-F05-T-FM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-F06-P-FM01,ð ə d ɑː ɡ w ʌ n 
MSP-IMPROV-S12A-F06-P-MF01,ɪ z ɹ iː əl 
MSP-IMPROV-S12A-F06-R-FF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-F06-S-MF01,oʊ m aɪ ɡ ɑː ʃ 
MSP-IMPROV-S12A-F06-S-MF02,aɪ m s oʊ s ɑː ɹ i 
MSP-IMPROV-S12A-F06-S-MF03,j ɛ s 
MSP-IMPROV-S12A-F06-T-FM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-M01-R-MM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-M02-P-FM01,aɪ b iː eɪ iː oʊ m ɪ s ʌ p ð iː z l aɪ n z 
MSP-IMPROV-S12A-M02-P-FM02,s ɑːɹ ɹ oʊ h ɜː ɹ i z æ n s ɛ t ʃ iː ɪ z n ɑː t f ə m ɪ l ɪɹ w ɪ ð j uː 
MSP-IMPROV-S12A-M02-P-FM03,d uː s ɛ d m ɛ n t aɪ f aɪ ɾ ɪ ŋ w ɜː d z l eɪ d i 
MSP-IMPROV-S12A-M02-P-FM04,f ɚ ð ə k j ʊɹ ɹ eɪ t ɛ s eɪ iː 
MSP-IMPROV-S12A-M02-R-MM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-M02-S-FM01,oʊ s ɑː ɹ i ʃ iː z dʒ ʌ s t n ɑː t f ə m ɪ l ɪɹ w ɪ ð j uː ɪ t s n ɑː t ɐ b ɪ ɡ d iː l 
MSP-IMPROV-S12A-M02-S-MF01,j ʊɹ d ɑː ɡ dʒ ʌ s t b ɪ t m iː 
MSP-IMPROV-S12A-M02-T-MF01,j ʊɹ d ɑː ɡ z ɪ n s eɪ n 
MSP-IMPROV-S12A-M03-R-MM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-M04-P-MF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-M04-S-FM01,l ɪ s ə n aɪ m ɹ iə l i s ɑː ɹ i m aɪ d ɑː ɡ d ɪ d n t m iː n t uː b aɪ t j uː h iː dʒ ʌ s t n uː h iː d ʌ z ə n t n oʊ w ʌ t t uː d uː 
MSP-IMPROV-S12A-M04-S-MF01,j ʊɹ d ɑː ɡ dʒ ʌ s t b ɪ t 
MSP-IMPROV-S12A-M04-T-MF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-M05-P-MF01,j ʊɹ d uː ɪ s ɪ n ə 
MSP-IMPROV-S12A-M05-S-FM01,aɪ m s oʊ s ɑː ɹ i s k ɹ ʌ f i dʒ ʌ s t ɐ l ɪ ɾ əl p ʌ p i s ɪ l n j oʊ s oʊ k aɪ n d ʌ v ɡ ɛ ɾ ɪ ŋ t uː n oʊ p iː p əl 
MSP-IMPROV-S12A-M05-S-MF01,oʊ j ʊɹ d ɑː ɡ h æ z b ɪ t m iː 
MSP-IMPROV-S12A-M05-S-MF02,ð æ t s ɹ ɪ d ɪ k j ʊ l ə s 
MSP-IMPROV-S12A-M05-T-MF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12A-M06-P-MF01,
MSP-IMPROV-S12A-M06-S-FM01,aɪ m ɪ m ɹ iː ə l i s ɑː ɹ i 
MSP-IMPROV-S12A-M06-S-FM02,f aɪ d oʊ ɡ oʊ ɡ oʊ ɔ n 
MSP-IMPROV-S12A-M06-S-FM03,aɪ n oʊ aɪ n oʊ aɪ m s ɑː ɹ i 
MSP-IMPROV-S12A-M06-S-MF01,h iː h æ d ɐ ʃ ɑː t 
MSP-IMPROV-S12A-M06-S-MF03,s t uː p ɪ d d ɑː ɡ 
MSP-IMPROV-S12A-M06-T-MF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-F02-P-FM01,ð iː z ɡ ʊ d t ɹ ɪ k s m aɪ d ɑː ɡ k æ n d uː 
MSP-IMPROV-S12H-F02-P-MF01,w iː v b ɪ n t ɹ eɪ n ɪ ŋ h ɪ m l eɪ t l i l ʊ k 
MSP-IMPROV-S12H-F02-R-FF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-F02-S-FM01,h oʊ l i m ɑː l i 
MSP-IMPROV-S12H-F02-S-MF01,h eɪ h æ v j uː s iː n ɛ n i ʌ v m aɪ d ɑː ɡ z t ɹ ɪ k s 
MSP-IMPROV-S12H-F02-S-MF02,h eɪ h æ v j uː s iː n ɛ n i ʌ v m aɪ d ɑː ɡ z n uː t ɹ ɪ k s w iː v b ɪ n t ɹ eɪ n ɪ ŋ ɛ m ɐ l ɑː t ɹ iː s ə n t l i 
MSP-IMPROV-S12H-F02-S-MF03,k ɑː l ʊ k h iː k æ n ɹ oʊ l oʊ v ɚ æ n d h iː k æ n d uː f l ɪ p s 
MSP-IMPROV-S12H-F02-S-MF04,eɪ 
MSP-IMPROV-S12H-F02-T-FM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-F03-R-FF01,j ʊɹ t ɔː k ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-F04-P-FM01,m aɪ oʊ k æ n s ɪ t 
MSP-IMPROV-S12H-F04-P-MF01,aɪ t oʊ l iː d ɪ d n ɑː t l uː z ð ɛ n iː k w ɔ l ɛ k ɐ n s æ d 
MSP-IMPROV-S12H-F04-S-FM01,j iː h aʊ z 
MSP-IMPROV-S12H-F04-S-FM02,ð æ t ɪ z s oʊ 
MSP-IMPROV-S12H-F04-S-FM03,j uː ʃ ʊ d l aɪ k ɛ n t ɚ ɹ ɪ m ɡ ɪ n t ʊ k ɑː m p ə t ɪ ʃ ə n z ɔːɹ s ʌ m θ ɪ ŋ 
MSP-IMPROV-S12H-F04-S-MF01,j uː h æ v t uː s iː m aɪ n uː d ɑː ɡ h iː z s oʊ k uː l l aɪ k aɪ t ɔː t h ɪ m t uː f ɛ tʃ æ n d ð ɛ n h iː l aɪ k s dʒ ʌ m p s æ n d l aɪ k j uː t ɛ l h ɪ m t uː l aɪ k s ɪ t æ n d h iː s ɪ t s æ n d dʒ ʌ s t d ɪ s l aɪ k ɔː l ð iː z ɹ ɪ l ɪ k əl θ ɪ ŋ z 
MSP-IMPROV-S12H-F04-T-FM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-F05-P-MF01,j ɪ n t ɛ n ʃ ə n s aɪ ə v ɜː s ə n ɑː z l aɪ k æ ɾ iː k ɑː ɹ iː ɪ ɹ oʊ t 
MSP-IMPROV-S12H-F05-P-MF02,
MSP-IMPROV-S12H-F05-P-MF03,oʊ b ɛ t 
MSP-IMPROV-S12H-F05-P-MF04,ɪ n s ɑː ɡ ɛ t s ɔ n ð ə ɹ uː f 
MSP-IMPROV-S12H-F05-R-FF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-F05-S-FM01,k æ n j ʊɹ d ɑː ɡ d uː ɛ n i t ɹ ɪ k s 
MSP-IMPROV-S12H-F05-S-FM02,oʊ m i ɡ ɑː d j ʊɹ n ɑː t s oʊ k ɹ uː ə l 
MSP-IMPROV-S12H-F05-S-MF01,l ʊ k æ t t ɑː m aɪ d ɹ æ p ð ɪ s ɡ oʊ l d t ɹ æ k 
MSP-IMPROV-S12H-F05-S-MF02,ɪ n n oʊ k v ɚ b iː k ɚ ɹ ɪ z f ʊ l ʌ v d eɪ n dʒ ɚ ɹ ə s æ s ɪ d 
MSP-IMPROV-S12H-F05-S-MF03,l ɪ k aɪ t ɔː t m aɪ d ɑː ɡ h aʊ t uː ɡ ɛ t ɔ n ð ə ɹ uː f 
MSP-IMPROV-S12H-F05-S-MF04,w aɪ aɪ θ aʊ ɡ t ɛ t h aʊ t uː d uː ɐ b æ k w oːɹ t 
MSP-IMPROV-S12H-F05-T-FM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-F06-P-FM01,n oʊ b ɑː d i t ɔ s ᵻ z ɐ b ɔː l ɔ f ɐ b ɹ ɪ dʒ 
MSP-IMPROV-S12H-F06-R-FF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-F06-S-FM01,ɐ w ɑː t 
MSP-IMPROV-S12H-F06-S-FM02,n oʊ 
MSP-IMPROV-S12H-F06-S-MF01,s ɪ uː n oʊ w ʌ t n ɪ k ə l ə s k æ n d uː 
MSP-IMPROV-S12H-F06-S-MF02,h iː k æ n dʒ ʌ m p ɔ f ð ə p ɔːɹ tʃ b aʊ n s ɔ f ð ə t ɹ æ m p l aɪ n æ n d l æ n d ɪ n ð ɪ ɪ n ɚ ɹ ɪ ŋ ɔ n ð ə p uː l 
MSP-IMPROV-S12H-F06-S-MF03,h iː t oʊ ɾ əl i k æ n 
MSP-IMPROV-S12H-F06-T-FM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-M01-R-MM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-M02-P-FM01,d æ b ɹ eɪ n b oː ɹ ə n 
MSP-IMPROV-S12H-M02-P-FM02,h eɪ w ɑː tʃ m aɪ d ɑː ɡ tʃ uː ɔː l ð z ʃ uː z æ n d dʒ ʌ m p ɔ f ɚ ɹ ɐ b ɹ ɪ dʒ 
MSP-IMPROV-S12H-M02-P-FM03,aɪ ə s iː h oʊ l i m oʊ v i aɪ h æ v ə n t h ɜː d ð æ ɾ ə l ɔ ŋ t aɪ m 
MSP-IMPROV-S12H-M02-P-MF01,w ɛ l d ɑː m d ɑːɹ k s oʊ k uː l 
MSP-IMPROV-S12H-M02-P-MF02,n oʊ ʃ oʊ ð ɛ m t uː m iː 
MSP-IMPROV-S12H-M02-P-MF03,
MSP-IMPROV-S12H-M02-P-MF04,n oʊ l ɛ t m iː s iː ð ɛ m oʊ ɹ iə l i b æ d æ k t ɪ ŋ t aɪ m 
MSP-IMPROV-S12H-M02-R-MM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-M02-S-FM01,h eɪ j uː w ʌ n t iː j uː h æ t m aɪ d ɑː ɡ k æ n d uː ɡ ɑː t æ l ð iː z f l ɪ p s 
MSP-IMPROV-S12H-M02-S-MF01,oʊ ɹ iə l i k æ s iə m 
MSP-IMPROV-S12H-M02-S-MF02,oʊ ð ə t ɔ s ə m 
MSP-IMPROV-S12H-M02-T-MF01,j ʊɹ d ɑː ɡ z ɪ n s eɪ n 
MSP-IMPROV-S12H-M03-R-MM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-M04-P-FM01,m ɛ n i t ɹ ɪ k s k æ n m aɪ d ɑː ɡ d uː 
MSP-IMPROV-S12H-M04-P-FM02,m aɪ t ɔː k k æ n s ɪ t ð æ t s ɡ ɹ eɪ t æ m 
MSP-IMPROV-S12H-M04-P-MF01,m aɪ h iː k ə n h æ v s æ d ð æ t s oʊ k ɔː l d 
MSP-IMPROV-S12H-M04-S-FM01,j uː n oʊ h aʊ aɪ ɡ ɑː t ð æ t n uː d ɑː ɡ 
MSP-IMPROV-S12H-M04-S-FM02,aɪ v ɔː l ɹ ɛ d i t ɔː t h ɪ m t uː d uː t ʌ n z ʌ v t ɹ ɪ k s h iː k æ n ɹ oʊ l oʊ v ɚ s ɪ t ʃ eɪ k h æ n d z s p iː k ɪ t s ɡ ɹ eɪ t 
MSP-IMPROV-S12H-M04-S-MF01,θ ʌ t ɪ z s oʊ k uː l aɪ k æ n t w eɪ t t uː s iː 
MSP-IMPROV-S12H-M04-T-MF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-M05-P-FM01,d ɑː ɡ ɔ n ð ə ɹ uː f 
MSP-IMPROV-S12H-M05-P-MF01,ɹ ɛ l i w ɛ t 
MSP-IMPROV-S12H-M05-P-MF02,k ɹ ɪ s aɪ oʊ f ə z t iː p iː ɪ n ə n aɪ t æ s w eɪ ə 
MSP-IMPROV-S12H-M05-P-MF03,m æ s ɑː n oʊ z aɪ d ᵻ l aɪ t 
MSP-IMPROV-S12H-M05-P-MF04,ð æ t s ɐ n ɑːɹ s ə m tʃ ɪ k k æ n w iː s aɪ t w ɪ ð l aɪ k k ɑː n t ɛ k s t 
MSP-IMPROV-S12H-M05-P-MF05,
MSP-IMPROV-S12H-M05-P-MF06,b æ k f l ɑː f θ æ ŋ k j uː 
MSP-IMPROV-S12H-M05-S-FM01,j eɪ h iː h æ z dʒ ʌ s t w ʌ n θ ɪ ŋ w ɛɹ h iː dʒ ʌ m p s w ʌ n ʌ v ð ə ɹ uː f æ n d ɪ n t ʊ ð ə p uː l 
MSP-IMPROV-S12H-M05-S-MF01,s oʊ ɪ z j ʊɹ d æ ɡ ɚ t uː θ ɪ ŋ k ɔːɹ 
MSP-IMPROV-S12H-M05-S-MF02,w ʌ t ɪ z aɪ t iː 
MSP-IMPROV-S12H-M05-S-MF03,j ʊɹ d ɔː t ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-M05-S-MF04,s oʊ d ʌ z j ʊɹ d ɑː ɡ d uː ɐ n iː k w əl t ɹ ɪ k s 
MSP-IMPROV-S12H-M05-S-MF05,n oʊ w ɑː t 
MSP-IMPROV-S12H-M05-T-MF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12H-M06-P-FM01,n ɑː b ə d ɪ eɪ t s eɪ aɪ ð ɛɹ z s oʊ m ʌ tʃ p ɑː s ə b ɪ l ᵻ ɾ i w ɛɹ ð æ t m aɪ t h ɐ v ɡ ɔ n 
MSP-IMPROV-S12H-M06-P-MF01,aɪ ɐ t ɪ t 
MSP-IMPROV-S12H-M06-S-FM01,oʊ k eɪ n ɑː t oʊ n l i ð æ t aɪ θ ɪ ŋ k h iː k æ n ɹ iː d m aɪ n d z 
MSP-IMPROV-S12H-M06-S-FM02,l aɪ k aɪ w ʌ z aɪ w ʌ z s ɪ ɾ ɪ ŋ ð ɛ ɹ ɐ n aɪ w ʌ z θ ɪ ŋ k ɪ ŋ ɹ oʊ l oʊ v ɚ æ n d h iː ɹ oʊ l d oʊ v ɚ ɹ aɪ m n ɑː t aɪ m n ɑː t k ɪ d ɪ ŋ 
MSP-IMPROV-S12H-M06-S-FM03,æ n d ð ɛ n m aɪ s ɪ b l ɪ ŋ s ɛ d ð æ t j uː n oʊ ð ɪ ʌ ð ɚ d eɪ ð eɪ w ɜː θ ɪ ŋ k ɪ ŋ j uː n oʊ ɡ oʊ f ɛ tʃ æ n d ɔː l ə v ə s ʌ d ə n l aɪ k h iː dʒ ʌ s t ɹ æ n ɔ f æ n d ɡ ɹ æ b d ð ə b ɔː l aɪ m iː n ð ɪ s d ɑː ɡ ʌ n b ᵻ l iː v ə b əl ɪ t s eɪ 
MSP-IMPROV-S12H-M06-S-FM04,j ɛ s h iː z ɐ s ɑː m aɪ l ʌ v m aɪ d ɑː ɡ ɛ k s ɛ p t aɪ ɹ iə l i oʊ n oʊ b ɑː d i n ɛ v ɚ m aɪ n d 
MSP-IMPROV-S12H-M06-S-MF01,t ɛ l m iː 
MSP-IMPROV-S12H-M06-S-MF02,n oʊ d oʊ n t b aɪ aɪ t iː 
MSP-IMPROV-S12H-M06-S-MF03,dʒ oʊ æ n k ɛ n k æ n h iː ɹ iə l i 
MSP-IMPROV-S12H-M06-T-MF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12N-F02-P-FM01,h ɜː ɹ ɜː 
MSP-IMPROV-S12N-F02-P-FM02,ɑː i d ɪ d s m aɪ l ɐ aɪ t iː 
MSP-IMPROV-S12N-F02-P-MF01,
MSP-IMPROV-S12N-F02-P-MF02,æ n d 
MSP-IMPROV-S12N-F02-P-MF03,θ ɪ ŋ k s ɑːɹ z aɪ m aɪ ɡ oʊ t uː n eɪ m d oʊ n t n oʊ w aɪ 
MSP-IMPROV-S12N-F02-R-FF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12N-F02-S-FM01,oʊ j ɛ s t ɚ d eɪ w iː f aʊ n d ɐ m aɪ ɛ v ɹ ɪ b ɑː d i t uː æ k ɹ oʊ uː p 
MSP-IMPROV-S12N-F02-S-FM02,ɐ ɡ ɛ n 
MSP-IMPROV-S12N-F02-S-MF01,s oʊ aɪ w ɔː k t ɪ n t ʊ m aɪ ɹ uː m ð ɪ ʌ ð ɚ d eɪ æ n d aɪ s w ɛ ɹ ɛ v ɹ i s ɪ ŋ ɡ əl ʃ uː ɪ n ð ə h aʊ s h oʊ l d w ʌ z tʃ uː d ɔ n m aɪ d ɑː ɡ z dʒ ʌ s t tʃ uː ɐ h ɑː l ə k 
MSP-IMPROV-S12N-F02-S-MF02,n ʌ θ ɪ ŋ ɛ l s b iː s ɛ d ɐ b aʊ t aɪ t iː 
MSP-IMPROV-S12N-F02-T-FM01,j ʊɹ d ɑː ɡ ɪ z ə n t s eɪ n 
MSP-IMPROV-S12N-F03-R-FF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12N-F04-P-FM01,eɪ t 
MSP-IMPROV-S12N-F04-S-FM01,oʊ n oʊ h aʊ ɪ z h iː 
MSP-IMPROV-S12N-F04-S-FM02,oʊ aɪ m s ɑː ɹ i j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12N-F04-S-FM03,oʊ j ɛ s h aʊ ɪ z h iː 
MSP-IMPROV-S12N-F04-S-FM04,oʊ aɪ m s ɑː ɹ i 
MSP-IMPROV-S12N-F04-S-MF01,iː s oʊ j uː n oʊ h aʊ l æ s t w iː k m aɪ d ɑː ɡ t oː ɹ ʌ p m aɪ ʃ uː z ð æ t aɪ d iː dʒ ʌ s t ɡ ɑː t s æ s l aɪ k oʊ aɪ l ɡ oʊ b aɪ ɐ n ʌ ð ɚ p ɛ ɹ ʌ v ɹ ʌ n ɪ ŋ ʃ uː z æ n d ʃ iː t oː ɹ ʌ p ð oʊ z t uː 
MSP-IMPROV-S12N-F04-T-FM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12N-F05-P-FM01,æ ɡ ɑː 
MSP-IMPROV-S12N-F05-P-FM02,
MSP-IMPROV-S12N-F05-R-FF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12N-F05-S-FM01,h æ z j ʊɹ n uː d ɑː ɡ d æ ɹ i 
MSP-IMPROV-S12N-F05-S-FM02,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12N-F05-S-FM03,f æ n z i d ɑː ɡ v ɚ ɹ i 
MSP-IMPROV-S12N-F05-S-MF01,ʃ iː k iː p s iː ɾ ɪ ŋ ɛ v ɹ ɪ w ʌ n z ʃ uː z æ n d aɪ v t uː b aɪ ɐ l ɑː t m oːɹ ʃ uː z b ɪ k ʌ z ʌ v ð æ t b ʌ t h eɪ w ʌ t ɛ v ɚ ð æ t s l aɪ f 
MSP-IMPROV-S12N-F05-T-FM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12N-F06-P-FM01,p æ ɹ ə n ɔɪ d b ɪ k ʌ z ʌ v k ɑː n ɚ 
MSP-IMPROV-S12N-F06-R-FF01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12N-F06-S-MF01,s oʊ n ɪ ʃ oʊ l ə ð ɪ ʌ ð ɚ d eɪ d ᵻ s aɪ d ᵻ d h iː n iː d t uː tʃ uː ʌ p m oːɹ ʃ uː z 
MSP-IMPROV-S12N-F06-S-MF02,j iː p ɹ ɪ ɾ i m ʌ tʃ 
MSP-IMPROV-S12N-F06-T-FM01,j ʊɹ d ɑː ɡ ɪ z ɪ n s eɪ n 
MSP-IMPROV-S12N-M01-R-MM01,j ʊɹ d ɑː ɡ ɪ z ə n t s iː n 
