name,phones
Ses04M_impro07_M035,n oʊ aɪ m n ɑː t ɡ oʊ ɪ ŋ t ə ɡ oʊ t ʊ ɐ f ʊ t b ɔː l ɡ eɪ m 
Ses04M_impro07_M036,f ɚ ɡ ɛ t ɪ t f ɚ ɡ ɛ t ɪ t f ɚ ɡ ɛ t ɪ t n oʊ w eɪ 
Ses04M_impro07_M037,aɪ d uː aɪ w ɪ l n iː d t ə ɡ ɛ t ɐ ɡ ʌ n 
Ses04M_impro07_M038,j uː v ɡ ɑː t ɐ p ɔɪ n t ð ɛɹ 
Ses04M_impro07_M039,aɪ l t eɪ k ð æ t ɪ n k ə n s ɪ d ɚ ɹ eɪ ʃ ə n ɔː l ɹ aɪ t 
Ses04M_impro07_M040,oʊ k eɪ ʌ m b ʌ t n oʊ aɪ ʌ aɪ d uː n iː d t ə ɡ ɛ t ɐ ɡ ʌ n s uː n ð oʊ k ɔː z aɪ m iː n 
Ses04M_impro07_M041,aɪ n iː d t ə ɡ ɛ t l aɪ k ɐ dʒ ʌ s t ɐ s m ɔː l l ɪ ɾ əl ɡ ʌ n dʒ ʌ s t k ɔː z ɔːɹ l aɪ k ɐ t eɪ z ɚ ɔːɹ s ʌ m θ ɪ ŋ ɔːɹ dʒ ʌ s t l aɪ k ɐ b ʌ ɾ ɚ f l aɪ n aɪ f 
Ses04M_impro07_M042,k ɔː z j uː n oʊ aɪ m iː n ɪ t s l aɪ k ɪ f aɪ ɛ v ɚ w ɔ n t t ə ɡ oʊ s aʊ θ ʌ v k æ m p ə s 
Ses04M_impro07_M043,w ɛ l aɪ n iː d t ə d ᵻ f ɛ n d m aɪ s ɛ l f f ɹ ʌ m 
Ses04M_impro08_F000,h aɪ aɪ v b ɪ n ɔ n ð ə f oʊ n f ɚ ɹ ə n aʊ ɚ t ɹ aɪ ɪ ŋ t ə ɡ ɛ t ɐ l ɪ ɾ əl d ɪ s k ɹ ɛ p ə n s i ɔ n m aɪ b ɪ l f ɪ k s t aɪ w ʌ z tʃ ɑːɹ dʒ d f ɔːɹ t uː h ʌ n d ɹ ɪ d d ɑː l ɚ z w ɜː θ ʌ v k ɔː l z ð æ t aɪ d ɪ d n t m eɪ k 
Ses04M_impro08_F001,aɪ m p ɑː z ᵻ t ɪ v ð eɪ k eɪ m f ɹ ʌ m l aɪ k ɐ n ʌ ð ɚ s t eɪ t 
Ses04M_impro08_F002,ʌ j ɛ h aɪ dʒ ʌ s t ɡ eɪ v ɪ t t ə ð ɪ ɔː ɾ ə m eɪ ɾ ᵻ d θ ɪ ŋ l aɪ k f aɪ v t aɪ m z 
Ses04M_impro08_F003,oʊ k eɪ θ ɹ iː t uː θ ɹ iː s ɪ k s n aɪ n s ɛ v ə n f aɪ v z iə ɹ oʊ s ɪ k s s ɪ k s k æ n w iː m uː v ɔ n 
Ses04M_impro08_F004,oʊ k eɪ k uː l 
Ses04M_impro08_F005,j ɛ s 
Ses04M_impro08_F006,j ɛ s æ n d aɪ v b ɪ n θ ɹ uː ɔː l ʌ v ð ə m ɛ n j uː z p ʊ ʃ t w ʌ n æ n d s t ɑː ɹ æ n d p aʊ n d æ n d ɔː l ʌ v ð æ t s t ʌ f æ n d aɪ m dʒ ʌ s t t ɹ aɪ ɪ ŋ t ə ɡ ɛ t θ ɹ uː t ʊ ɐ p ɜː s ə n h uː k æ n 
Ses04M_impro08_F007,t eɪ k ɔ f ð ə tʃ ɑːɹ dʒ ᵻ z ð æ t k eɪ m f ɹ ʌ m l aɪ k n ə b ɹ æ s k ə ɔːɹ w ɛ ɹ ɛ v ɚ b ɪ k ʌ z ɑː b v iə s l i aɪ d ɪ d n t m eɪ k ð oʊ z 
Ses04M_impro08_F008,s oʊ k æ n j uː p l iː z ɹ ᵻ f ʌ n d ð ə m ɪ s tʃ ɑːɹ dʒ d tʃ ɑːɹ dʒ ᵻ z 
Ses04M_impro08_F009,aɪ d ɪ d n ɑː t m eɪ k ð ə k ɔː l z f ɹ ʌ m b iː ɛ f iː n ə b ɹ æ s k ə 
Ses04M_impro08_F010,s oʊ k ʊ d j uː d ɪ s k ɹ ɛ ʃ ə n ɪ t b æ k 
Ses04M_impro08_F011,oʊ k eɪ b ʌ t ð æ t s l aɪ k h æ f 
Ses04M_impro08_F012,ʌ v ð ə m ʌ n i ð æ t aɪ w ʌ z tʃ ɑːɹ dʒ d ð æ t aɪ d ɪ d n t m eɪ k ð oʊ z k ɔː l z 
Ses04M_impro08_F013,oʊ k eɪ n oʊ l ʊ k aɪ aɪ aɪ aɪ m ɹ iə l i aɪ m t ɹ aɪ ɪ ŋ t ə b i p eɪ ʃ ə n t aɪ n oʊ ð ɪ s ɪ z ə n t j ʊɹ f ɔ l t aɪ n oʊ ð æ t j uː d ɪ d n t d uː ɪ t 
Ses04M_impro08_F014,b ʌ t æ t ð ə s eɪ m t aɪ m aɪ h ɐ v b ɪ n θ ɹ uː ɐ n aʊ ɚ ɹ ʌ v l ɪ ɾ əl ɹ oʊ b ɑː t v ɔɪ s ᵻ z t ɛ l ɪ ŋ m iː w ʌ t aɪ n iː d ᵻ d t ə d uː 
Ses04M_impro08_F015,æ n d aɪ d ɪ d ɛ v ɹ ɪ θ ɪ ŋ ð eɪ s ɛ d æ n d n aʊ aɪ m t ɔː k ɪ ŋ t ə j uː æ n d j ʊɹ s ə p oʊ z d t ə p ʊ t ð ə m ʌ n i b æ k ɔ n m aɪ ɐ k aʊ n t b ɪ k ʌ z aɪ d ɪ d n t m eɪ k ð ə k ɔː l z æ n d aɪ m ɹ iə l i t aɪɚ d ʌ v d iː l ɪ ŋ w ɪ ð ð ɪ s b ɪ k ʌ z aɪ d ɪ d n t iː v ə n 
Ses04M_impro08_F016,ɛ k s k j uː s m iː 
Ses04M_impro08_F017,h aʊ l ɔ ŋ d ʌ z ð æ t t eɪ k 
Ses04M_impro08_F018,aɪ h æ v t ə w eɪ t ɐ f j uː w iː k s f ɔːɹ p iː p əl k ʌ m ɡ oʊ θ ɹ uː m aɪ θ ɪ ŋ z t ə ɡ ɛ t ð ə m ʌ n i b æ k ð æ t aɪ d ɪ d n t s p ɛ n d 
Ses04M_impro08_F019,ɹ iə l i 
Ses04M_impro08_F020,j ʊɹ dʒ ʌ s t ɡ oʊ ɪ ŋ t ə p ʊ t ɪ t b æ k ɔ n m aɪ ɐ k aʊ n t 
Ses04M_impro08_F021,s oʊ j ʊɹ dʒ ʌ s t ɡ oʊ ɪ ŋ t ə t eɪ k k ɛ ɹ ʌ v ð ɪ s f ɔːɹ m iː 
Ses04M_impro08_F022,oʊ m aɪ ɡ ɑː d θ æ ŋ k j uː s oʊ m ʌ tʃ 
Ses04M_impro08_F023,aɪ ɹ iə l i ɐ p ɹ iː ʃ ɪ eɪ t ð ɪ s aɪ n oʊ ɪ t s n ɑː t p ɑː l ɪ s i ɔːɹ w ʌ t ɛ v ɚ b ʌ t s ɪ ɹ i ə s l i 
Ses04M_impro08_F024,m eɪ k m aɪ l aɪ f ɐ l ɑː t iː z i ɚ 
Ses04M_impro08_F025,ɹ iə l i 
Ses04M_impro08_F026,ɹ aɪ t ʌ m θ æ ŋ k s f ɔː ɹ æ s k ɪ ŋ ð oʊ aɪ m iː n j uː s aʊ n d n aɪ s j uː n oʊ 
Ses04M_impro08_F027,aɪ l 
Ses04M_impro08_F028,k ɔː l ʌ p ð ə s p ɹ ɪ n t k ɔː l s ɛ n t ɚ æ n d ʌ j uː n oʊ k uː l 
Ses04M_impro08_F029,w aʊ ɔː l ɹ aɪ t w ɛ l θ æ ŋ k s æ n d ʌ j uː j uː h æ v ɐ ɡ ʊ d w ʌ n 
Ses04M_impro08_F030,j uː t uː 
Ses04M_impro08_M000,θ æ ŋ k j uː f ɔːɹ k ɔː l ɪ ŋ s p ɹ ɪ n t w iː k ɛ ɹ ɐ b aʊ t ɛ v ɹ ɪ b ɑː d i h aʊ k æ n aɪ h ɛ l p j uː 
Ses04M_impro08_M001,ɑːɹ j uː ʃ ʊɹ j uː d ɪ d n t m eɪ k ð ɛ m 
Ses04M_impro08_M002,k æ n aɪ ɡ ɛ t j ʊɹ f oʊ n n ʌ m b ɚ p l iː z 
Ses04M_impro08_M003,aɪ m ɡ oʊ ɪ ŋ t ə n iː d ɪ ɾ ɐ ɡ ɛ n aɪ n iː d t ə l ʊ k æ t j ʊɹ f aɪ l ɪ f j uː w ɔ n t m iː t ə l ʊ k æ t j ʊɹ f aɪ l 
Ses04M_impro08_M004,oʊ k eɪ 
Ses04M_impro08_M005,ʌ m m ɪ s æ ɹ ʌ k m ə n 
Ses04M_impro08_M006,aɪ ɐ m s iː ɪ ŋ ð ə t uː h ʌ n d ɹ ɪ d d ɑː l ɚ tʃ ɑːɹ dʒ 
Ses04M_impro08_M007,w ɛ l aɪ m l ʊ k ɪ ŋ æ t ð iː z 
Ses04M_impro08_M008,s oʊ j ʊɹ s eɪ ɪ ŋ ð æ t j uː d ɪ d n t m eɪ k ð iː z k ɔː l z 
Ses04M_impro08_M009,w ɛ l aɪ m iː n aɪ m s ə p oʊ z d t ə j uː z d ɪ s k ɹ ɛ ʃ ə n ɪ n ð ə s ɪ tʃ uː eɪ ʃ ə n æ n d ʌ m 
Ses04M_impro08_M010,ɔː l aɪ k æ n d uː f ɔːɹ j uː ɹ aɪ t n aʊ ɪ z ɡ ɪ v j uː ɐ h ʌ n d ɹ ɪ d d ɑː l ɚ z 
Ses04M_impro08_M011,w ʌ t aɪ k æ n 
Ses04M_impro08_M012,w ʌ t aɪ k æ n d uː f ɔːɹ j uː ɪ z ɡ ɪ v j uː ɐ h ʌ n d ɹ ɪ d d ɑː l ɚ z ɹ aɪ t n aʊ æ n d f ɪ l aʊ t k ə m p l eɪ n t f ɔːɹ m 
Ses04M_impro08_M013,w ɪ tʃ j uː w ɪ tʃ j uː l h æ v t ə ɡ oʊ ɪ n t ʊ ɐ l oʊ k əl v ɛ ɹ aɪ z ə n d iː l ɚ ɔːɹ s p ɹ ɪ n t 
Ses04M_impro08_M014,m æ m aɪ ʌ n d ɚ s t æ n d ð æ t 
Ses04M_impro08_M015,m æ m aɪ aɪ aɪ ʌ n d ɚ s t æ n d ð æ t aɪ ʌ n d ɚ s t æ n d ð æ t w ʌ t aɪ k æ n d uː f ɔːɹ j uː ɹ aɪ t n aʊ ɪ z w ʌ t aɪ m t ɛ l ɪ ŋ j uː ɪ z ð æ t aɪ k æ n d uː aɪ k æ n ɡ ɪ v j uː ɐ h ʌ n d ɹ ɪ d d ɑː l ɚ z b æ k æ n d ð ɛ n j uː l h æ v t ə f ɪ l aʊ t ɐ k ə m p l eɪ n t f ɔːɹ m æ n d ð ɛ n j uː l ɡ ɛ t ð ɛɹ l b iː s ʌ m ɪ n v ɛ s t ɪ ɡ eɪ ʃ ə n s ʌ m m ɛ n w ɪ l ʃ oʊ ʌ p æ t j ʊɹ h aʊ s æ n d ɡ oʊ θ ɹ uː j ʊɹ θ ɪ ŋ z 
Ses04M_impro08_M016,æ n d ð ɛ n ð ɛ n j uː l ɡ ɛ t s ʌ m m ʌ n i b æ k 
Ses04M_impro08_M017,ɐ f j uː w iː k s j uː w oʊ n t iː v ə n n oʊ ð æ t ð eɪ w ɜː ð ɛɹ 
Ses04M_impro08_M018,oʊ k eɪ j uː n oʊ w ʌ t aɪ dʒ ʌ s t d oʊ n t f iː l l aɪ k d uː ɪ ŋ ð ɪ s ɛ n ɪ m oː ɹ ʌ m j uː k æ n h æ v ɔː l ð ə m ʌ n i b æ k t uː h ʌ n d ɹ ɪ d d ɑː l ɚ ɹ aɪ t n aʊ 
Ses04M_impro08_M019,j ɛ h ð æ t s f aɪ n aɪ dʒ ʌ s t ð æ t s f aɪ n j ɛ h aɪ m iː n ɪ t d ʌ z ə n t m eɪ k ɛ n i d ɪ f ɹ ə n s t ə m iː aɪ m iː n ɪ t s n ɑː t l aɪ k ɪ t s ɡ oʊ ɪ ŋ t ə k ɔ s t m aɪ dʒ ɑː b ɔː ɹ ɛ n ɪ θ ɪ ŋ 
Ses04M_impro08_M020,aɪ m iː n t ɛ k n ɪ k l i ð æ t s p ɑː l ɪ s i b ʌ t l aɪ k aɪ m iː n aɪ d oʊ n t ɹ iə l i k ɛ ɹ ɐ b aʊ t n oʊ b ɑː d i ɹ iə l i k ɛɹ z ɐ b aʊ t p ɑː l ɪ s i h ɪɹ 
Ses04M_impro08_M021,ʃ ʊɹ 
Ses04M_impro08_M022,j ʊɹ w ɛ l k ʌ m 
Ses04M_impro08_M023,n oʊ n oʊ n oʊ ɪ t s k uː l ɪ t s k uː l ɪ t s k uː l s oʊ ʌ m 
Ses04M_impro08_M024,j uː n oʊ s oʊ aɪ m iː n ɑːɹ j uː d uː ɪ ŋ ɛ n ɪ θ ɪ ŋ l eɪ ɾ ɚ ɔː ɹ ʌ m 
Ses04M_impro08_M025,oʊ aɪ d oʊ n t n oʊ aɪ m iː n aɪ d oʊ n t n oʊ aɪ dʒ ʌ s t θ ɔː t j uː n oʊ m eɪ b iː j uː w ɔ n t t ə ɡ ɛ t s ʌ m k oʊ aɪ m iː n aɪ m æ k tʃ uː əl i w eɪ t w ɛɹ d uː j uː l ɪ v oʊ j ʊ ɹ ɪ n l ɑː s æ n dʒ ə l ɪ s aɪ s iː oʊ n oʊ ð æ t s ʌ k s k ɔː z aɪ m ɪ n æ k tʃ uː əl i ɪ n æ l ə b æ m ə 
Ses04M_impro08_M026,ɡ ɑː d ð æ t s l aɪ k ɐ h oʊ l p ɹ ɑː b l ə m w ɪ ð l aɪ k b ʌ t n oʊ aɪ m iː n h eɪ ɪ f j uː ɛ v ɚ 
Ses04M_impro08_M027,ɪ f j uː ɛ v ɚ k ʌ m aʊ t t ə m ɑː n t ɡ ɑː m ɚ ɹ i aɪ m iː n j uː n oʊ dʒ ʌ s t dʒ ʌ s t k ɔː l ʌ p j uː n oʊ k ɔː l ʌ p ð ɪ ɑː p ɚ ɹ eɪ ɾ ɚ æ n d aɪ l aɪ l b iː h ɪɹ s oʊ ʌ m 
Ses04M_impro08_M028,ɔː l ɹ aɪ t t eɪ k k ɛɹ 
Ses04M_script01_1_F000,w ʌ t s h iː ɡ oʊ ɪ ŋ t ə s eɪ m eɪ b iː w iː ɔː t t ə t ɛ l h ɪ m b ᵻ f oːɹ h iː s iː z ɪ t 
Ses04M_script01_1_F001,h aʊ k ʊ d h iː s iː ɪ ɾ aɪ w ʌ z ð ə f ɜː s t w ʌ n ʌ p h iː w ʌ z s t ɪ l ɪ n b ɛ d 
Ses04M_script01_1_F002,w ɛ n 
Ses04M_script01_1_F003,w ʌ t w ʌ z h iː d uː ɪ ŋ aʊ t h ɪ ɹ æ t f oː ɹ ɪ n ð ə m ɔːɹ n ɪ ŋ 
Ses04M_script01_1_F004,d ɪ d j uː t ɔː k t ə h ɪ m 
Ses04M_script01_1_F005,h iː k ɹ aɪ d h ɑːɹ d 
Ses04M_script01_1_F006,w ʌ t w ʌ z h iː d uː ɪ ŋ aʊ t h ɪ ɹ æ t ð æ t aʊ ɚ h iː z d ɹ iː m ɪ ŋ ɐ b aʊ t h ɪ m ɐ ɡ ɛ n h iː z w ɔː k ɪ ŋ ɚ ɹ aʊ n d æ t n aɪ t 
Ses04M_script01_1_F007,h iː z ɡ ɛ ɾ ɪ ŋ dʒ ʌ s t l aɪ k æ f t ɚ h iː d aɪ d w ʌ t s ð ə m iː n ɪ ŋ ɪ n ð æ t 
Ses04M_script01_1_F008,w ʌ t 
Ses04M_script01_1_F009,w ʌ t d uː j uː m iː n d ɪ s ɑː n ɪ s t 
Ses04M_script01_1_F010,w ʌ t d uː j uː w ɔ n t t ə d uː ɑːɹ ɡ j uː w ɪ ð h ɪ m 
Ses04M_script01_1_F011,j uː k æ n t s eɪ ð æ t t ə h ɪ m 
Ses04M_script01_1_F012,h aʊ ɑːɹ j uː ɡ oʊ ɪ ŋ t ə p ɹ uː v ɪ t k æ n j uː p ɹ uː v ɪ t 
Ses04M_script01_1_F013,t ə j uː ɪ ɾ ɪ z æ n d t ə m iː b ʌ t n ɑː t t ə h ɪ m j uː k æ n t ɔː k j oːɹ s ɛ l f b l uː ɪ n ð ə f eɪ s b ʌ t ð ɛɹ z n oʊ b ɑː d i æ n d n oʊ ɡ ɹ eɪ v s oʊ w ɛ ɹ ɑːɹ j uː 
Ses04M_script01_1_F014,ð ə t ɹ ʌ b əl ɪ z ð ə ɡ ɑː d æ m n uː z p eɪ p ɚ z ɛ v ɹ i m ʌ n θ s ʌ m b ɔɪ t ɜː n z ʌ p f ɹ ʌ m n oʊ w ɛɹ s oʊ ð ə n ɛ k s t b ɔɪ ɪ z ɡ oʊ ɪ ŋ t ə b i l æ ɹ i s oʊ w iː h æ v t ə k iː p 
Ses04M_script01_1_F015,w aɪ 
Ses04M_script01_1_F016,w ɛ l aɪ v ɡ ɑː t ɐ n aɪ d iə b ʌ t w ʌ t s ð ə s t oː ɹ i 
Ses04M_script01_1_F017,w ɛ l ð æ t s oʊ n l i j ʊɹ b ɪ z n ə s k ɹ ɪ s 
Ses04M_script01_1_F018,w ʌ t d uː j uː w ɔ n t m iː t ə d uː j ʊ ɹ oʊ l d ɪ n ʌ f t ə n oʊ j ʊ ɹ oʊ n m aɪ n d 
Ses04M_script01_1_F019,w ɛ l j uː w ɔ n t t ə m eɪ k ʃ ʊɹ j ʊɹ f ɑː ð ɚ ɹ ɪ z ə n t ɡ oʊ ɪ ŋ t ə h æ v 
Ses04M_script01_1_F020,aɪ m dʒ ʌ s t s eɪ ɪ ŋ 
Ses04M_script01_1_F021,aɪ ɪ ɡ n oːɹ w ʌ t aɪ ɡ ɑː t t ʊ ɪ ɡ n oːɹ ð ə ɡ ɜː l ɪ z l æ ɹ i z ɡ ɜː l 
Ses04M_script01_1_F022,f ɹ ʌ m f ɑː ð ɚ z p ɔɪ n t ʌ v v j uː h iː z n ɑː t d ɛ d æ n d j uː h æ v n oʊ ɹ aɪ t t ə t eɪ k h ɪ z ɡ ɜː l 
Ses04M_script01_1_F023,n aʊ j uː k æ n ɡ oʊ ɔ n f ɹ ʌ m ð ɛɹ ɪ f j uː n oʊ w ɛɹ t ə ɡ oʊ b ʌ t aɪ m t ɛ l ɪ ŋ j uː aɪ d oʊ n t n oʊ w ɛɹ t ə ɡ oʊ s iː aɪ d oʊ n t n oʊ 
Ses04M_script01_1_F024,n aʊ w ʌ t k æ n aɪ d uː f ɔːɹ j uː 
Ses04M_script01_1_F025,j ʊ ɹ ɐ k ə n s ɪ d ɚ ɹ ə t f ɛ l oʊ ð ɛɹ z n ʌ θ ɪ ŋ ɹ ɔ ŋ ɪ n ð æ t 
Ses04M_script01_1_F026,d ɪ d j uː æ s k æ n i j ɛ t 
Ses04M_script01_1_F027,h aʊ d uː j uː n oʊ ʃ iː l m æ ɹ i j uː m eɪ b iː ʃ iː f iː l z ð ə s eɪ m w eɪ f ɑː ð ɚ d ʌ z 
Ses04M_script01_1_F028,ð ə t ɹ ʌ b əl ɪ z j uː d oʊ n t s iː ɪ n ʌ f w ɪ m ɪ n j uː n ɛ v ɚ d ɪ d 
Ses04M_script01_1_F029,aɪ d oʊ n t s iː w aɪ ɪ t h ɐ z t ə b i æ n i 
Ses04M_script01_1_F030,w ɛ l ð æ t s ɐ ɡ ʊ d æ n s ɚ b ʌ t ɪ t d oʊ n t æ n s ɚ ɹ ɛ n ɪ θ ɪ ŋ h iː θ ɪ ŋ k s h iː z k ʌ m ɪ ŋ b æ k k ɹ ɪ s j uː m æ ɹ i ð æ t ɡ ɜː l j ʊɹ p ɹ ə n aʊ n s ɪ ŋ h ɪ m d ɛ d n aʊ w ʌ t h æ p ə n z t ə j ʊɹ f ɑː ð ɚ d uː j uː n oʊ b ɪ k ʌ z aɪ d oʊ n t 
Ses04M_script01_1_F031,ɔː l ɹ aɪ t ð ɛ n m ɑː m 
Ses04M_script01_1_F032,j ɛ s w iː d ɪ d d uː j uː w ɔ n t t ə k iː p ɡ oʊ ɪ ŋ 
Ses04M_script01_1_F033,dʒ ʌ s t ɡ ɪ v ɪ t s ʌ m m oːɹ θ ɔː t 
Ses04M_script01_1_F034,w ʌ t ð ə h ɛ l ɪ z ð ɪ s 
Ses04M_script01_1_F035,ɑːɹ j uː k ɹ eɪ z i 
Ses04M_script01_1_F036,j uː v ɡ ɑː t ɐ b ɪ z n ə s h ɪɹ w ʌ t ð ə h ɛ l ɪ z ð ɪ s 
Ses04M_script01_1_F037,m ʌ s t j uː b iː ɪ n s p aɪɚ d 
Ses04M_script01_1_F038,j uː m iː n t ɛ l m iː s ʌ m θ ɪ ŋ j uː m iː n j uː d ɹ iə l i l iː v ð ə b ɪ z n ə s 
Ses04M_script01_1_F039,j uː d oʊ n t w ɔ n t t ə θ ɪ ŋ k l aɪ k ð æ t 
Ses04M_script01_1_F040,ɔː l ɹ aɪ t b ʌ t dʒ ʌ s t d oʊ n t θ ɪ ŋ k l aɪ k ð æ t b ɪ k ʌ z w ʌ t ð ə h ɛ l d ɪ d w iː w ɜː k f ɔːɹ ð æ t s ɔː l f ɔːɹ j uː k ɹ ɪ s ð ə h oʊ l ʃ uː ɾ ɪ ŋ m æ tʃ ɪ z dʒ ʌ s t f ɔːɹ j uː 
Ses04M_script01_1_F041,b ʌ t d oʊ n t θ ɪ ŋ k ð æ t w eɪ j uː h ɪɹ m iː 
Ses04M_script01_1_F042,aɪ d oʊ n t ʌ n d ɚ s t æ n d j uː d uː aɪ 
Ses04M_script01_1_F043,j ɛ h aɪ k æ n s iː ð æ t 
Ses04M_script01_1_M000,h iː s ɔː ɪ t 
Ses04M_script01_1_M001,h iː w ʌ z aʊ t h ɪɹ w ɛ n ɪ t b ɹ oʊ k 
Ses04M_script01_1_M002,ɐ b aʊ t f oːɹ ð ɪ s m ɔːɹ n ɪ ŋ aɪ h ɜː d ɪ t k ɹ æ k ɪ ŋ æ n d aɪ w oʊ k ʌ p æ n d l ʊ k t aʊ t h iː w ʌ z s t æ n d ɪ ŋ ɹ aɪ t ð ɛɹ w ɛ n ɪ t k ɹ æ k t 
Ses04M_script01_1_M003,aɪ d oʊ n t n oʊ æ f t ɚ ɹ ɪ t k ɹ æ k t h iː ɹ æ n b æ k ɪ n ð ə h aʊ s æ n d k ɹ aɪ d ɪ n ð ə k ɪ tʃ ə n 
Ses04M_script01_1_M004,n oʊ aɪ aɪ f ɪ ɡ ɚ d ð ə b ɛ s t θ ɪ ŋ w ʌ z t ə l iː v h ɪ m ɐ l oʊ n 
Ses04M_script01_1_M005,aɪ h ɜː d h ɪ m ɹ aɪ t θ ɹ uː ð ə f l oː ɹ ʌ v m aɪ ɹ uː m 
Ses04M_script01_1_M006,aɪ ɡ ɛ s h iː ɪ z 
Ses04M_script01_1_M007,aɪ d oʊ n t n oʊ ð ə m iː n ɪ ŋ ʌ v ɪ t m ɑː m b ʌ t aɪ n oʊ w ʌ n θ ɪ ŋ w iː m eɪ d ɐ t ɛ ɹ ᵻ b əl m ɪ s t eɪ k w ɪ ð d æ d 
Ses04M_script01_1_M008,b iː ɪ ŋ d ɪ s ɑː n ɪ s t w ɪ ð h ɪ m ð æ t k aɪ n d ʌ v θ ɪ ŋ ɔː l w eɪ z p eɪ z ɔ f æ n d n aʊ ɪ t s p eɪ ɪ ŋ ɔ f 
Ses04M_script01_1_M009,j uː n oʊ ð æ t l æ ɹ i z n ɑː t k ʌ m ɪ ŋ b æ k æ n d aɪ n oʊ ɪ t w aɪ d uː w iː ɐ l aʊ h ɪ m t ə ɡ oʊ ɔ n θ ɪ ŋ k ɪ ŋ ð æ t w iː b ᵻ l iː v w ɪ ð h ɪ m 
Ses04M_script01_1_M010,aɪ d oʊ n t w ɔ n t t ʊ ɑːɹ ɡ j uː w ɪ ð h ɪ m b ʌ t ɪ t s t aɪ m h iː ɹ iː ə l aɪ z d ð æ t n oʊ b ɑː d i b ᵻ l iː v z l æ ɹ i z ɐ l aɪ v ɛ n ɪ m oːɹ 
Ses04M_script01_1_M011,w aɪ ʃ ʊ d ə n t h iː d ɹ iː m ʌ v h ɪ m w ɔː k ð ə n aɪ t s w eɪ ɾ ɪ ŋ f ɔːɹ h ɪ m 
Ses04M_script01_1_M012,d uː w iː k ɑː n t ɹ ə d ɪ k t h ɪ m d uː w iː s eɪ s t ɹ eɪ t aʊ t ð æ t w iː h æ v n oʊ h oʊ p ɛ n ɪ m oːɹ ð æ t w iː h æ v ə n t h æ d ɛ n i h oʊ p f ɔːɹ j ɪɹ z n aʊ 
Ses04M_script01_1_M013,w iː v ɡ ɑː ɾ ə s eɪ ɪ t t ə h ɪ m 
Ses04M_script01_1_M014,f ɔːɹ ɡ ɑː d z s eɪ k θ ɹ iː j ɪɹ z n oʊ b ɑː d i k ʌ m z b æ k æ f t ɚ θ ɹ iː j ɪɹ z ɪ t s ɪ n s eɪ n 
Ses04M_script01_1_M015,s ɪ t d aʊ n m ɑː m aɪ w ɔ n t t ə t ɔː k t ə j uː 
Ses04M_script01_1_M016,ɔː l ɹ aɪ t ɔː l ɹ aɪ t ɔː l ɹ aɪ t l ɪ s ə n j uː n oʊ w aɪ aɪ æ s k t æ n i h ɪɹ d oʊ n t j uː 
Ses04M_script01_1_M017,j uː n oʊ w aɪ 
Ses04M_script01_1_M018,ɡ oʊ ɪ ŋ t ʊ æ s k h ɜː t ə m æ ɹ i m iː 
Ses04M_script01_1_M019,j uː n oʊ ɪ t s n ɑː t oʊ n l i m aɪ b ɪ z n ə s 
Ses04M_script01_1_M020,ð ɛ n ɪ t s ɔː l ɹ aɪ t aɪ l ɡ oʊ ɐ h ɛ d w ɪ ð ɪ t 
Ses04M_script01_1_M021,w ɛ l ð ɛ n j uː n oʊ ɪ t s n ɑː t oʊ n l i m aɪ b ɪ z n ə s 
Ses04M_script01_1_M022,s ʌ m t aɪ m z j uː ɪ n f j ʊɹ ɹ ɪ eɪ t m iː j uː n oʊ ð æ t ɪ z ə n t ɪ t j ʊɹ b ɪ z n ə s t uː ɪ f aɪ t ɛ l ð ɪ s t ə f ɑː ð ɚ æ n d h iː θ ɹ oʊ z ɐ f ɪ t ɐ b aʊ t ɪ t j uː h æ v s ʌ tʃ ɐ t æ l ə n t f ɔː ɹ ɪ ɡ n oː ɹ ɪ ŋ θ ɪ ŋ z 
Ses04M_script01_1_M023,ʃ iː z n ɑː t l æ ɹ i z ɡ ɜː l 
Ses04M_script01_1_M024,aɪ d oʊ n t n oʊ w aɪ ɪ ɾ ɪ z b ʌ t ɛ v ɹ i t aɪ m aɪ ɹ iː tʃ aʊ t f ɔːɹ s ʌ m θ ɪ ŋ aɪ w ɔ n t aɪ h æ v t ə p ʊ l b æ k b ɪ k ʌ z ʌ ð ɚ p iː p əl w ɪ l s ʌ f ɚ m aɪ h oʊ l b l ʌ d i l aɪ f t aɪ m æ f t ɚ t aɪ m æ f t ɚ t aɪ m 
Ses04M_script01_1_M025,t ə h ɛ l w ɪ ð ð æ t 
Ses04M_script01_1_M026,aɪ w ɔ n t ᵻ d t ə ɡ ɛ t ð ɪ s s ɛ ɾ əl d f ɜː s t 
Ses04M_script01_1_M027,w ɛ l ɪ f ʃ iː d ʌ z ð ɛ n ð æ t s ð ɪ ɛ n d ʌ v ɪ t f ɹ ʌ m h ɜː l ɛ ɾ ɚ z aɪ θ ɪ ŋ k ʃ iː z f ɚ ɡ ɑː ʔ n̩ h ɪ m w iː l f aɪ n d aʊ t ð ɛ n w iː l θ ɹ æ ʃ ɪ ɾ aʊ t w ɪ ð d æ d ɹ aɪ t m ɑː m d oʊ n t ɐ v ɔɪ d m iː 
Ses04M_script01_1_M028,s oʊ w ʌ t aɪ m n ɑː t f æ s t w ɪ ð w ɪ m ɪ n 
Ses04M_script01_1_M029,b ɪ k ʌ z ɪ ɾ ɪ z 
